id,titulo,anio,estado_juego,vinculo_preliminar,fuente,url,nota,estado_triage,ficha_id,origen,origen_ref,fecha_estado,motivo_decision,eje_sugerido,ejes_culturales_sugeridos,notas_triage
havana-blood,Havana Blood,,publicado,escenario,https://store.steampowered.com/app/4361180/,https://store.steampowered.com/app/4361180/,Candidato Steam app 4361180.,publicado,havana-blood,csv_legacy,,2026-08-03,,escenario,,batch7 incorporar; score=7; juego base; dev/publisher AR; descripción AR; jurisdicción: Mendoza
hearts-of-iron-iv-mods-argentina,Hearts of Iron IV — Mods Argentina,2016,publicado,escenario+protagonista,https://steamcommunity.com/workshop/browse/?appid=394360&searchtext=argentina,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/,Mods líneas temporales AR.,publicado,hearts-of-iron-iv-mods-argentina,csv_legacy,,2026-08-03,,mixto,historia;politica,tipo mod
help-no-brake,HELP NO BRAKE,,publicado,escenario,https://store.steampowered.com/app/2531960/,https://store.steampowered.com/app/2531960/,Candidato Steam app 2531960.,publicado,help-no-brake,csv_legacy,,2026-08-03,,escenario,,batch7 incorporar; score=7; juego base; dev/publisher AR; descripción AR; jurisdicción: Mendoza
heroinas-de-la-independencia,Heroínas de la Independencia,,en_desarrollo,escenario+protagonista,https://fundacionariadna.org.ar/videojuego,https://fundacionariadna.org.ar/videojuego,Proyecto educativo Fundación Ariadna.,publicado,heroinas-independencia,csv_legacy,,2026-08-03,,mixto,historia;educativo,
hitman-3-mendoza,Hitman 3 — Mendoza,2021,publicado,escenario,https://www.infobae.com/gaming/2021/01/17/9-videojuegos-con-niveles-ambientados-en-argentina-y-la-eleccion-de-mendoza-para-hitman-3/,,"Misión 'The Farewell' ambientada en viñedos de Mendoza con cultura argentina: tango, asado, mate y vino.",publicado,hitman-3-mendoza,csv_legacy,,2026-08-03,,escenario,,
hive-dive,Hive Dive,,publicado,escenario,https://store.steampowered.com/app/2707380/,https://store.steampowered.com/app/2707380/,Candidato Steam app 2707380.,publicado,hive-dive,csv_legacy,,2026-08-03,,escenario,,batch7 incorporar; score=5; juego base; descripción AR; términos fuertes: patagonia
indice-de-abuelidad,Indice de Abuelidad,2026,publicado,,,,Alta histórica reconciliada desde games.json,publicado,indice-de-abuelidad,csv_legacy,,2026-08-03,,,,
industria-argentina,Industria Argentina,2024,publicado,,,,Alta histórica reconciliada desde games.json,publicado,industria-argentina,csv_legacy,recorridos_release2.json,2026-08-03,,,,
kokena,Kokena,,publicado,,,,Alta histórica reconciliada desde games.json,publicado,kokena,csv_legacy,recorridos_release2.json,2026-08-03,,,,
la-bandida-martina-chapanay,La Bandida - Martina Chapanay,2026,publicado,,,,Alta histórica reconciliada desde games.json,publicado,la-bandida-martina-chapanay,csv_legacy,juegos_x_memoria.json,2026-08-03,,,,
la-furia-de-las-trenzas,La Furia de las Trenzas,,en_desarrollo,escenario+protagonista,https://www.el1digital.com.ar/cultura/a-defender-buenos-aires-llega-a-steam-la-furia-de-las-trenzas/,https://store.steampowered.com/app/2836120/La_Furia_de_las_Trenzas/,Roguelike de supervivencia sobre la defensa de Buenos Aires durante la segunda invasión inglesa. El jugador encarna a Sa,publicado,la-furia-de-las-trenzas,csv_legacy,,2026-08-03,,mixto,,
la-salamanca,La Salamanca,,en_desarrollo,escenario+protagonista,https://www.airedesantafe.com.ar/gaming/la-salamanca-el-videojuego-terror-desarrollado-rosario-que-causa-furor-las-redes-n595131,,Terror y puzzles basado en la leyenda de La Salamanca de los Llanos (Santiago del Estero).,publicado,la-salamanca,csv_legacy,,2026-08-03,,mixto,,
las-cronicas-de-juana-azurduy,LAS CRÓNICAS DE JUANA AZURDUY,2026,publicado,,,,Alta histórica reconciliada desde games.json,publicado,cronicas-de-juana-azurduy,csv_legacy,juegos_x_memoria.json,2026-08-03,,,,
libertad-o-muerte,Libertad o Muerte!,2020,publicado,escenario+protagonista,https://store.steampowered.com/app/1174420/Libertad_o_Muerte/,https://store.steampowered.com/app/1174420/Libertad_o_Muerte/,Guerras de independencia latinoamericanas.,publicado,libertad-o-muerte,csv_legacy,,2026-08-03,,mixto,historia,
los-infernales,Los Infernales,,en_desarrollo,escenario+protagonista,https://agencia.unq.edu.ar/?p=14461,,Shooter inspirado en las milicias gauchas de Martín Miguel de Güemes que defendieron el norte argentino durante la Guerr,publicado,los-infernales,csv_legacy,,2026-08-03,,mixto,,
luz-mala,Luz Mala,,prototipo,escenario+protagonista,https://www.extragamers.com.ar/2026/05/luz-mala-la-leyenda-argentina-que-se-convierte-en-videojuego-ya-tiene-su-demo.html,,"Demo donde el jugador encarna a la Luz Mala, leyenda rioplatense que aparece en los campos.",publicado,luz-mala,csv_legacy,,2026-08-03,,mixto,,
malvinas-2032,Malvinas 2032,1999,publicado,escenario+protagonista,https://devuego.lat/bd/presskit/malvinas-2032,,RTS argentino donde el jugador comanda fuerzas militares en una incursión ficticia de 2032 para recuperar las Islas Malv,publicado,malvinas-2032,csv_legacy,,2026-08-03,,mixto,,
malvinas-la-ultima-carta,Malvinas: La Última Carta,,en_desarrollo,escenario+protagonista,https://www.perfil.com/noticias/tecnologia/malvinas-la-ultima-carta-primer-videojuego-argentino-guerra-1982.phtml,https://store.steampowered.com/app/2584740/Malvinas_La_Ultima_Carta/,"Acción y sigilo en tercera persona sobre un conscripto de 18 años, último sobreviviente de su batallón, que debe protege",publicado,malvinas-la-ultima-carta,csv_legacy,,2026-08-03,,mixto,,
malvinas-operacion-rosario-expandido,Malvinas: Operación Rosario (expandido),,publicado,escenario,https://a-m-o-g-u-s-u-s.itch.io/operacion-rosario,https://a-m-o-g-u-s-u-s.itch.io/operacion-rosario,Ya en base; candidato para enriquecer.,publicado,operacion-rosario,csv_legacy,,2026-08-03,,escenario,memoria;historia,
malon,Malón,,publicado,escenario+protagonista,https://store.steampowered.com/app/3462960/Malon/,https://store.steampowered.com/app/3462960/Malon/,Estrategia/gestión en fortín fronterizo Pampa y Patagonia. LTP Argentina.,publicado,malon,csv_legacy,,2026-08-03,,mixto,historia;folclore,steam search argentina
mapampa,Mapampa,,publicado,escenario,https://www.mapampa.com.ar/,https://www.mapampa.com.ar/,"Juego web de geografía argentina con modos competitivo y de aprendizaje sobre provincias, capitales y banderas.",publicado,mapampa,csv_legacy,,2026-08-03,,escenario,,
menem-la-hizo,Menem La Hizo,2023,publicado,protagonista,https://pressover.news/entrevista/menem-la-hizo-el-videojuego-sobre-desmantelar-el-pais/,https://ventousa.itch.io/menem-la-hizo,Elige tu aventura satírica. Game jam Acción Dev.,publicado,menem-la-hizo,csv_legacy,,2026-08-03,,protagonista,politica;satira,sensibilidad alta
microsoft-flight-simulator,Microsoft Flight Simulator,2020,publicado,escenario,https://www.infobae.com/gaming/2021/01/17/9-videojuegos-con-niveles-ambientados-en-argentina-y-la-eleccion-de-mendoza-para-hitman-3/,https://store.steampowered.com/app/1250410/Microsoft_Flight_Simulator/,Escenarios AR en sim global.,publicado,microsoft-flight-simulator-argentina,csv_legacy,,2026-08-03,,escenario,geografia,
mobbyt-coleccion-geografia-argentina,Mobbyt — Colección Geografía Argentina,,publicado,escenario,https://mobbyt.com/videojuego/educativo/,https://mobbyt.com/videojuego/educativo/,"Colección: trivias de provincias, capitales, banderas, mapas.",publicado,mobbyt-geografia-argentina,csv_legacy,,2026-08-03,,escenario,educativo;geografia,entrada colección
mobbyt-coleccion-historia-argentina,Mobbyt — Colección Historia Argentina,2020,publicado,,,,Alta histórica reconciliada desde games.json,publicado,mobbyt-historia-argentina,csv_legacy,,2026-08-03,,,,
mount-blade-warband-mods-independentistas,Mount & Blade: Warband — Mods independentistas,2010,publicado,escenario+protagonista,https://steamcommunity.com/workshop/browse/?appid=48700&searchtext=argentina+independencia,https://store.steampowered.com/app/48700/Mount__Blade_Warband/,Mods campañas independentistas.,publicado,mount-blade-warband-mods-argentina,csv_legacy,,2026-08-03,,mixto,historia,tipo mod
nana-una-historia-de-vida-amor-y-militancia,"Naná - Una historia de vida, amor y militancia.",2023,prototipo,,,,Alta histórica reconciliada desde games.json,publicado,nana-historia-vida-militancia,csv_legacy,juegos_x_memoria.json,2026-08-03,,,,
napoleon-total-war-mods-independencia-americana,Napoleon: Total War — Mods independencia americana,2010,publicado,escenario+protagonista,https://steamcommunity.com/workshop/browse/?appid=34030&searchtext=south+america+independence,https://store.steampowered.com/app/34030/Napoleon_Total_War/,Mods independencia americana.,publicado,napoleon-total-war-mods-independencia,csv_legacy,,2026-08-03,,mixto,historia,tipo mod
noir-storm,Noir Storm,,en_desarrollo,escenario,https://www.extragamers.com.ar/2022/04/juegos-argentinos-ambientados-en-buenos-aires.html,,Aventura noir ambientada en Buenos Aires de 1952 con detective privado.,publicado,noir-storm,csv_legacy,,2026-08-03,,escenario,,
nos-vemos-a-las-dos-1976,Nos vemos a las dos (1976),2026,publicado,,,,Alta histórica reconciliada desde games.json,publicado,nos-vemos-a-las-dos-1976,csv_legacy,juegos_x_memoria.json,2026-08-03,,,,
olsedba,Olsedba,,,,,,,publicado,olsedba,cli,,2026-08-03,,,,
pampas-selene-the-maze-of-demons,Pampas & Selene: The Maze of Demons,,publicado,escenario,https://store.steampowered.com/app/1966220/,https://store.steampowered.com/app/1966220/,Candidato Steam app 1966220.,publicado,pampas-selene-maze-of-demons,csv_legacy,,2026-08-03,,escenario,,batch7 incorporar; score=6; juego base; descripción AR; términos fuertes: pampa; jurisdicción: La Pampa
panchofobia,Panchofobia,,en_desarrollo,,,,Alta histórica reconciliada desde games.json,publicado,panchofobia,csv_legacy,,2026-08-03,,,,
parque-del-delta-delta-kayak,Parque del Delta (Delta Kayak),,en_desarrollo,escenario,https://club.steam250.com/app/2632680,https://store.steampowered.com/app/2632680/Delta_Kayak/,Terror de exploración en el Delta del Paraná con transporte y geografía real.,publicado,delta-kayak-parque-del-delta,csv_legacy,,2026-08-03,,escenario,,
pc-futbol-5-0-apertura-97-argentina,PC Fútbol 5.0 Apertura 97 (Argentina),1997,publicado,deporte,https://archive.org/details/pc-futbol-5.0-apertura-97,,Edición argentina de PC Fútbol 5.0 con relato de Marcelo Araujo y torneo Apertura 1997.,publicado,pc-futbol-50-apertura-97-argentina,csv_legacy,,2026-08-03,,deporte,,
pc-futbol-6-0-argentina,PC Fútbol 6.0 Argentina,1998,publicado,deporte,https://www.dekazeta.net/foro/files/file/4226-pc-f%C3%BAtbol-60-argentina/,,"Versión argentina de PC Fútbol 6.0 con Primera División, Copa Argentina y divisiones inferiores.",publicado,pc-futbol-60-argentina,csv_legacy,,2026-08-03,,deporte,,
pc-futbol-7-0-argentina,PC Fútbol 7.0 Argentina,1998,publicado,deporte,https://www.pcfutbol.com/,,Última gran entrega de la saga PC Fútbol centrada en el fútbol argentino.,publicado,pc-futbol-70-argentina,csv_legacy,,2026-08-03,,deporte,,
pc-futbol-argentina-4-0-apertura-96,PC Fútbol Argentina 4.0 Apertura 96,1996,publicado,deporte,https://www.kodromagazine.com/pc-futbol-argentina-4-0-apertura-96/,,Adaptación argentina de PC Fútbol 4.0 con modo Pro-Manager y torneo Apertura 1996 de la Primera División.,publicado,pc-futbol-argentina-40-apertura-96,csv_legacy,,2026-08-03,,deporte,,
pc-futbol-argentina-apertura-95,PC Fútbol Argentina Apertura 95,1995,publicado,deporte,https://www.kodromagazine.com/pc-futbol-argentina-apertura-95/,,Segunda edición argentina de PC Fútbol con el torneo Apertura 1995 y base de datos elaborada por periodistas locales.,publicado,pc-futbol-argentina-apertura-95,csv_legacy,,2026-08-03,,deporte,,
pc-futbol-argentina-clausura-95,PC Fútbol Argentina Clausura 95,1995,publicado,deporte,https://www.kodromagazine.com/pc-futbol-argentina-clausura-95/,,Primera edición de PC Fútbol adaptada a la liga argentina con los 20 equipos del torneo Clausura 1995.,publicado,pc-futbol-argentina-clausura-95,csv_legacy,,2026-08-03,,deporte,,
perfil-de-riesgo-casos-federales,Perfil de Riesgo: Casos Federales,2008,publicado,escenario,https://www.mobygames.com/game/50720/perfil-de-riesgo-casos-federales/,,Aventura point-and-click encargada por la AFIP donde Martina recorre regiones argentinas resolviendo casos vinculados a,publicado,perfil-de-riesgo-casos-federales,csv_legacy,,2026-08-03,,escenario,,
piggo,PIGGO,,publicado,escenario,https://store.steampowered.com/app/4597790/,https://store.steampowered.com/app/4597790/,Candidato Steam app 4597790.,publicado,piggo,csv_legacy,,2026-08-03,,escenario,,batch7 incorporar; score=6; juego base; descripción AR; términos fuertes: pampa; jurisdicción: La Pampa
pista-motorsport,PISTA Motorsport,2024,publicado,,,,Alta histórica reconciliada desde games.json,publicado,pista-motorsport,csv_legacy,,2026-08-03,,,,
pomberito,Pomberito,2024,publicado,escenario+protagonista,https://devuego.lat/bd/fjuego/pomberito,https://store.steampowered.com/app/2726930/Pomberito/,Survival horror en primera persona ambientado en el campo del noreste argentino. El jugador debe sobrevivir cinco noches,publicado,pomberito-2024,csv_legacy,,2026-08-03,,mixto,,
portenolandia,Porteñolandia,,en_desarrollo,escenario,https://urgente24.com/omni/se-viene-portenolandia-el-gta-argentino-piqueteros-y-noches-truco-n581400,,"Open world con Palermo, San Telmo, Obelisco, subte y truco porteño.",publicado,portenolandia,csv_legacy,,2026-08-03,,escenario,,
prisoner-of-ice,Prisoner of Ice,1995,publicado,escenario,https://www.infobae.com/gaming/2021/01/17/9-videojuegos-con-niveles-ambientados-en-argentina-y-la-eleccion-de-mendoza-para-hitman-3/,,Aventura lovecraftiana con segmentos en una base en las Islas Malvinas y la Biblioteca de la Universidad de Buenos Aires,publicado,prisoner-of-ice-argentina,csv_legacy,,2026-08-03,,escenario,,
pro-evolution-soccer-2014-licencia-afa,Pro Evolution Soccer 2014 (Licencia AFA),2013,publicado,deporte,https://www.hobbyconsolas.com/noticias/pes-2014-adquiere-licencia-primera-division-argentina-55248,,Primera entrega de PES con licencia completa de la Primera División argentina (20 equipos de la AFA).,publicado,pes-2014-afa,csv_legacy,,2026-08-03,,deporte,,
pro-evolution-soccer-2017-licencia-afa-ampliada,Pro Evolution Soccer 2017 (Licencia AFA ampliada),2016,publicado,deporte,https://www.konami.com/games/eu/en/topics/13834/,,PES 2017 con 30 equipos argentinos licenciados y estadios Bombonera y Monumental.,publicado,pes-2017-afa,csv_legacy,,2026-08-03,,deporte,,
proceres-san-martin-2,PRÓCERES: San Martín,,publicado,protagonista,https://setentia-studios.itch.io/proceres-san-martin,https://setentia-studios.itch.io/proceres-san-martin,Juego educativo web sobre el Cruce de los Andes y la batalla de Maipú con José de San Martín.,publicado,proceres-san-martin,csv_legacy,,2026-08-03,,protagonista,,
qsvt-que-se-vayan-todos,QSVT: ¡Que se vayan todos!,,publicado,escenario+protagonista,https://store.steampowered.com/app/4187700/QSVT_Que_se_vayan_todos/,https://store.steampowered.com/app/4187700/QSVT_Que_se_vayan_todos/,Estrategia política satírica sobre gobernar Argentina.,publicado,qsvt-que-se-vayan-todos,csv_legacy,,2026-08-03,,mixto,politica;satira,steam search argentina
repartidosya,RepartidosYa,,publicado,,,,Alta histórica reconciliada desde games.json,publicado,repartidosya,csv_legacy,recorridos_release2.json,2026-08-03,,,,
republica-argentina-provincias-y-capitales,República Argentina - Provincias y Capitales,,publicado,escenario,https://mobbyt.com/videojuego/educativo/?Id=77918,https://mobbyt.com/videojuego/educativo/?Id=77918,Trivia educativa para identificar provincias argentinas y sus capitales.,publicado,mobbyt-provincias-capitales,csv_legacy,,2026-08-03,,escenario,,
resistencia-en-obligado,Resistencia en Obligado,,prototipo,escenario+protagonista,https://itch.io,,Estrategia histórica sobre la batalla de Obligado de 1845 en el Paraná.,publicado,resistencia-en-obligado,csv_legacy,juegos_x_memoria.json,2026-08-03,,mixto,,
reversion-the-escape,Reversion: The Escape,2014,publicado,escenario,https://www.videojuegosargentinos.com.ar/developer/3f-interactive,https://3finteractive.itch.io/reversion-1-the-escape,Aventura point-and-click en Buenos Aires devastada en 2035; el protagonista despierta en el Garrahan.,publicado,reversion-the-escape,csv_legacy,,2026-08-03,,escenario,,
reversion-the-meeting,Reversion: The Meeting,2014,publicado,escenario,https://www.videojuegosargentinos.com.ar/developer/3f-interactive,https://3finteractive.itch.io/reversion-2-the-meeting,Segundo capítulo de la trilogía Reversion en las ruinas de Buenos Aires.,publicado,reversion-the-meeting,csv_legacy,,2026-08-03,,escenario,,
